开盘时间,开盘价,最高价,最低价,收盘价,成交量,收盘时间,成交额,成交笔数,主动买入成交量,主动买入成交额
2024-02-22 18:13:00,8.60300000,8.60300000,8.54400000,8.58400000,50063.90000000,1708596839999,429196.97240000,1324,20833.70000000,178577.34690000
2024-02-22 18:14:00,8.58400000,8.59600000,8.57600000,8.59100000,17776.40000000,1708596899999,152618.76760000,474,8132.30000000,69824.83770000
2024-02-22 18:15:00,8.59200000,8.60800000,8.56100000,8.57200000,24438.70000000,1708596959999,209817.12760000,661,13865.50000000,119068.27430000
2024-02-22 18:16:00,8.57100000,8.58200000,8.54800000,8.56300000,44800.20000000,1708597019999,383622.88630000,926,27715.80000000,237361.39980000
2024-02-22 18:17:00,8.56400000,8.59800000,8.56000000,8.59000000,29724.20000000,1708597079999,254985.02540000,675,15990.70000000,137207.19630000
2024-02-22 18:18:00,8.59100000,8.62700000,8.57600000,8.62100000,32506.00000000,1708597139999,279705.02320000,743,17242.90000000,148427.79470000
2024-02-22 18:19:00,8.62000000,8.63000000,8.59400000,8.61700000,53164.90000000,1708597199999,458091.17180000,936,25507.20000000,219789.90210000
2024-02-22 18:20:00,8.61800000,8.61800000,8.57800000,8.61100000,39874.20000000,1708597259999,342832.71330000,1095,20171.60000000,173413.53380000
2024-02-22 18:21:00,8.61200000,8.64900000,8.60100000,8.63100000,22679.10000000,1708597319999,195604.66750000,610,12272.10000000,105839.26460000
2024-02-22 18:22:00,8.63300000,8.65500000,8.63000000,8.64500000,28538.90000000,1708597379999,246669.38590000,890,16268.40000000,140622.17620000
2024-02-22 18:23:00,8.64500000,8.67900000,8.63000000,8.65000000,32982.50000000,1708597439999,285492.25020000,831,17491.60000000,151454.40700000
2024-02-22 18:24:00,8.65000000,8.67300000,8.63600000,8.66300000,54217.40000000,1708597499999,469163.64630000,1012,20477.30000000,177275.91830000
2024-02-22 18:25:00,8.66000000,8.67700000,8.64500000,8.65300000,71666.60000000,1708597559999,620510.58160000,1114,31365.90000000,271582.59430000
2024-02-22 18:26:00,8.65300000,8.65800000,8.62600000,8.62900000,51488.50000000,1708597619999,444931.79030000,780,21872.30000000,189088.02650000
2024-02-22 18:27:00,8.62900000,8.63500000,8.61200000,8.62200000,43340.20000000,1708597679999,373859.62150000,741,17311.50000000,149381.88230000
2024-02-22 18:28:00,8.62300000,8.64700000,8.60000000,8.64400000,33276.60000000,1708597739999,286679.17910000,556,13735.60000000,118425.03850000
2024-02-22 18:29:00,8.64500000,8.64500000,8.61600000,8.63800000,37348.20000000,1708597799999,322345.51600000,574,13848.10000000,119522.67030000
2024-02-22 18:30:00,8.63800000,8.64000000,8.60700000,8.61200000,31191.50000000,1708597859999,268895.53850000,560,9783.90000000,84350.99020000
2024-02-22 18:31:00,8.61200000,8.63800000,8.60400000,8.60800000,32319.70000000,1708597919999,278494.20400000,553,12896.30000000,111131.27060000
2024-02-22 18:32:00,8.60700000,8.60700000,8.57500000,8.57900000,32299.50000000,1708597979999,277402.97460000,622,11484.00000000,98613.30240000
2024-02-22 18:33:00,8.57800000,8.58000000,8.55600000,8.56200000,28757.40000000,1708598039999,246312.72960000,516,10991.90000000,94157.12450000
2024-02-22 18:34:00,8.56400000,8.61500000,8.53000000,8.59800000,63559.10000000,1708598099999,544920.49190000,1220,38192.50000000,327510.33520000
2024-02-22 18:35:00,8.59800000,8.59900000,8.55500000,8.57100000,29187.30000000,1708598159999,250274.85250000,512,9900.70000000,84930.58040000
2024-02-22 18:36:00,8.56900000,8.60900000,8.56100000,8.60300000,26679.50000000,1708598219999,228910.30450000,595,17150.40000000,147157.00820000
2024-02-22 18:37:00,8.60400000,8.60900000,8.58800000,8.59900000,18566.80000000,1708598279999,159667.73130000,377,6955.90000000,59823.06160000
2024-02-22 18:38:00,8.60400000,8.60500000,8.58100000,8.58800000,18872.70000000,1708598339999,162116.01200000,394,8722.00000000,74921.86410000
2024-02-22 18:39:00,8.59100000,8.59200000,8.38800000,8.46200000,178706.00000000,1708598399999,1514116.58240000,3484,61419.70000000,519755.52530000
2024-02-22 18:40:00,8.46000000,8.47200000,8.39100000,8.43500000,121175.20000000,1708598459999,1020915.06920000,2060,70396.50000000,593366.85260000
2024-02-22 18:41:00,8.43500000,8.44200000,8.19200000,8.25800000,309823.40000000,1708598519999,2566812.47110000,3863,153505.70000000,1267683.67410000
2024-02-22 18:42:00,8.26000000,8.30800000,8.22700000,8.30000000,105590.10000000,1708598579999,874396.09700000,2206,43882.70000000,363417.05610000
2024-02-22 18:43:00,8.30000000,8.35500000,8.27400000,8.34500000,141088.80000000,1708598639999,1174598.34080000,1600,48645.10000000,404518.79370000
2024-02-22 18:44:00,8.34700000,8.35600000,8.29300000,8.31300000,47883.40000000,1708598699999,398311.57520000,871,20856.50000000,173566.95710000
2024-02-22 18:45:00,8.31300000,8.36600000,8.31000000,8.36200000,31393.30000000,1708598759999,261639.60410000,759,19284.90000000,160750.96620000
2024-02-22 18:46:00,8.36200000,8.36700000,8.31700000,8.32200000,38085.20000000,1708598819999,317818.16680000,914,16203.90000000,135284.17730000
2024-02-22 18:47:00,8.32200000,8.33600000,8.26600000,8.28400000,96456.40000000,1708598879999,800905.05920000,1714,36530.00000000,303386.40900000
